,TIME,DTIME,MML_STRESS_GUESS_XX,MML_STRESS_GUESS_YY,MML_STRESS_GUESS_ZZ,MML_STRESS_GUESS_XY,MML_STRESS_GUESS_YZ,MML_STRESS_GUESS_XZ,DELTA_EXX,DELTA_EYY,DELTA_EZZ,DELTA_EXY,DELTA_EYZ,DELTA_EXZ,TRIAL_STRESS_PRE_TRANS_XX,TRIAL_STRESS_PRE_TRANS_YY,TRIAL_STRESS_PRE_TRANS_ZZ,TRIAL_STRESS_PRE_TRANS_XY,TRIAL_STRESS_PRE_TRANS_YZ,TRIAL_STRESS_PRE_TRANS_XZ,DELTA_SXX,DELTA_SYY,DELTA_SZZ,DELTA_SXY,DELTA_SYZ,DELTA_SXZ,TRIAL_STRESS_POST_TRANS_XX,TRIAL_STRESS_POST_TRANS_YY,TRIAL_STRESS_POST_TRANS_ZZ,TRIAL_STRESS_PRE_TRANS_XY,TRIAL_STRESS_PRE_TRANS_YZ,TRIAL_STRESS_PRE_TRANS_XZ,CONV_STRESS_ISO_XX,CONV_STRESS_ISO_YY,CONV_STRESS_ISO_ZZ,CONV_STRESS_ISO_XY,CONV_STRESS_ISO_YZ,CONV_STRESS_ISO_XZ,FICT_SXX,FICT_SYY,FICT_SZZ,FICT_SXY,FICT_SYZ,FICT_SXZ,FICT_EP_XX,FICT_EP_YY,FICT_EP_ZZ,REAL_EP_XX,REAL_EP_YY,REAL_EP_ZZ,REAL_SXX,REAL_SYY,REAL_SZZ,REAL_SXY,REAL_SYZ,REAL_SXZ,S.VM
10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.952255111674234e-05,0.0,0.0,0.0,0.0,0.0,3.952255111674234e-05,0.0,0.0,0.0,1e-32,1e-32,1e-32,0.0,0.0,0.0,0.0,0.0,2.7946663904440466e-05,0.0
11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.952255111674234e-05,0.0,0.0,0.0,0.0,0.0,-3.952255111674234e-05,0.0,0.0,0.0,1e-32,1e-32,1e-32,0.0,0.0,0.0,0.0,0.0,-2.7946663904440466e-05,0.0
12,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.176564051811887,23.52336961037644,14.151886923706273,0.0,0.0,0.0,17.176564051811887,23.52336961037644,14.151886923706273,0.0,0.0,0.0,0.0,0.0,0.0,-0.00036307028893236355,0.00042295117314972055,-5.988088421735844e-05,17.176564051811887,23.52336961037644,14.151886923706273,0.0,0.0,0.0,0.0
13,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.176564051811887,23.52336961037644,14.151886923706273,0.0,0.0,0.0,17.176564051811887,23.52336961037644,14.151886923706273,0.0,0.0,0.0,0.0,0.0,0.0,-0.00036307028893236355,0.00042295117314972055,-5.988088421735844e-05,17.176564051811887,23.52336961037644,14.151886923706273,0.0,0.0,0.0,0.0
14,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.176616184081848,23.52343233005771,14.151995143030389,0.0,0.0,0.0,17.176616184081848,23.52343233005771,14.151995143030389,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003630698098931023,0.0004229502408930514,-5.988043099995015e-05,17.176616184081848,23.52343233005771,14.151995143030389,0.0,0.0,0.0,0.0
15,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.17651191956968,23.523306890650698,14.151778704398835,0.0,0.0,0.0,17.17651191956968,23.523306890650698,14.151778704398835,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003630707679753354,0.0004229521054123289,-5.9881337436993886e-05,17.17651191956968,23.523306890650698,14.151778704398835,0.0,0.0,0.0,0.0
16,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.59408028330627,14.86776659639052,0.21884614814047357,0.0,0.0,0.0,10.59408028330627,14.86776659639052,0.21884614814047357,0.0,0.0,0.0,0.0,0.0,0.0,-0.000457023843258608,0.0006053446300964069,-0.00014832078683779882,10.59408028330627,14.86776659639052,0.21884614814047357,0.0,0.0,0.0,0.0
17,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.59408028330627,14.86776659639052,0.21884614814047357,0.0,0.0,0.0,10.59408028330627,14.86776659639052,0.21884614814047357,0.0,0.0,0.0,0.0,0.0,0.0,-0.000457023843258608,0.0006053446300964069,-0.00014832078683779882,10.59408028330627,14.86776659639052,0.21884614814047357,0.0,0.0,0.0,0.0
18,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.594128855907767,14.86783706236081,0.21895018084406875,0.0,0.0,0.0,10.594128855907767,14.86783706236081,0.21895018084406875,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004570228897124101,0.0006053426652550816,-0.00014831977554267213,10.594128855907767,14.86783706236081,0.21895018084406875,0.0,0.0,0.0,0.0
19,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.594031710730203,14.867696130337286,0.21874211549444356,0.0,0.0,0.0,10.594031710730203,14.867696130337286,0.21874211549444356,0.0,0.0,0.0,0.0,0.0,0.0,-0.00045702479680818843,0.0006053465949487817,-0.00014832179814059407,10.594031710730203,14.867696130337286,0.21874211549444356,0.0,0.0,0.0,0.0
20,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.491957602997893,14.719347870942677,0.00012835758552703946,0.0,0.0,0.0,10.491957602997893,14.719347870942677,0.00012835758552703946,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004590372222963513,0.0006095025170221242,-0.0001504652947257732,10.491957602997893,14.719347870942677,0.00012835758552703946,0.0,0.0,0.0,0.0
21,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.491957602997893,14.719347870942677,0.00012835758552703946,0.0,0.0,0.0,10.491957602997893,14.719347870942677,0.00012835758552703946,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004590372222963513,0.0006095025170221242,-0.0001504652947257732,10.491957602997893,14.719347870942677,0.00012835758552703946,0.0,0.0,0.0,0.0
22,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.492006122411365,14.71941851263338,0.0002322677567308519,0.0,0.0,0.0,10.492006122411365,14.71941851263338,0.0002322677567308519,0.0,0.0,0.0,0.0,0.0,0.0,-0.00045903626166016805,0.0006095005287572139,-0.00015046426709704693,10.492006122411365,14.71941851263338,0.0002322677567308519,0.0,0.0,0.0,0.0
23,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.49190908360961,14.719277229167862,2.4447473303569024e-05,0.0,0.0,0.0,10.49190908360961,14.719277229167862,2.4447473303569024e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004590381829358881,0.0006095045052982451,-0.0001504663223623585,10.49190908360961,14.719277229167862,2.4447473303569024e-05,0.0,0.0,0.0,0.0
24,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.491897668221064,14.719260608922124,4.497881402862379e-11,0.0,0.0,0.0,10.491897668221064,14.719260608922124,4.497881402862379e-11,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004590384089507061,0.0006095049730912571,-0.00015046656414055196,10.491897668221064,14.719260608922124,4.497881402862379e-11,0.0,0.0,0.0,0.0
25,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.491897668221064,14.719260608922124,4.497881402862379e-11,0.0,0.0,0.0,10.491897668221064,14.719260608922124,4.497881402862379e-11,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004590384089507061,0.0006095049730912571,-0.00015046656414055196,10.491897668221064,14.719260608922124,4.497881402862379e-11,0.0,0.0,0.0,0.0
26,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.491946187603434,14.719331250716738,0.0001039101433357451,0.0,0.0,0.0,10.491946187603434,14.719331250716738,0.0001039101433357451,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004590374483103792,0.0006095029848124962,-0.00015046553650211727,10.491946187603434,14.719331250716738,0.0001039101433357451,0.0,0.0,0.0,0.0
27,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.491849148863864,14.719189967043347,-0.00010390999441943335,0.0,0.0,0.0,10.491849148863864,14.719189967043347,-0.00010390999441943335,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004590393695943879,0.0006095069613812342,-0.00015046759178684644,10.491849148863864,14.719189967043347,-0.00010390999441943335,0.0,0.0,0.0,0.0
28,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.491897668200064,14.719260608891537,5.767074643357739e-16,0.0,0.0,0.0,10.491897668200064,14.719260608891537,5.767074643357739e-16,0.0,0.0,0.0,0.0,0.0,0.0,-0.00045903840895112035,0.0006095049730921156,-0.00015046656414099567,10.491897668200064,14.719260608891537,5.767074643357739e-16,0.0,0.0,0.0,0.0
29,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.491897668200064,14.719260608891537,5.767074643357739e-16,0.0,0.0,0.0,10.491897668200064,14.719260608891537,5.767074643357739e-16,0.0,0.0,0.0,0.0,0.0,0.0,-0.00045903840895112035,0.0006095049730921156,-0.00015046656414099567,10.491897668200064,14.719260608891537,5.767074643357739e-16,0.0,0.0,0.0,0.0
30,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.491946187582435,14.71933125068615,0.00010391009836059772,0.0,0.0,0.0,10.491946187582435,14.71933125068615,0.00010391009836059772,0.0,0.0,0.0,0.0,0.0,0.0,-0.00045903744831079547,0.0006095029848133576,-0.00015046553650256242,10.491946187582435,14.71933125068615,0.00010391009836059772,0.0,0.0,0.0,0.0
31,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.491849148842874,14.719189967012767,-0.00010391003938647054,0.0,0.0,0.0,10.491849148842874,14.719189967012767,-0.00010391003938647054,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004590393695948018,0.0006095069613820907,-0.0001504675917872899,10.491849148842874,14.719189967012767,-0.00010391003938647054,0.0,0.0,0.0,0.0
32,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.491897668200064,14.719260608891537,5.767074643357739e-16,0.0,0.0,0.0,10.491897668200064,14.719260608891537,5.767074643357739e-16,0.0,0.0,0.0,0.0,0.0,0.0,-0.00045903840895112035,0.0006095049730921156,-0.00015046656414099567,10.491897668200064,14.719260608891537,5.767074643357739e-16,0.0,0.0,0.0,0.0
33,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.491897668200064,14.719260608891537,5.767074643357739e-16,0.0,0.0,0.0,10.491897668200064,14.719260608891537,5.767074643357739e-16,0.0,0.0,0.0,0.0,0.0,0.0,-0.00045903840895112035,0.0006095049730921156,-0.00015046656414099567,10.491897668200064,14.719260608891537,5.767074643357739e-16,0.0,0.0,0.0,0.0
34,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.491946187582435,14.71933125068615,0.00010391009836059772,0.0,0.0,0.0,10.491946187582435,14.71933125068615,0.00010391009836059772,0.0,0.0,0.0,0.0,0.0,0.0,-0.00045903744831079547,0.0006095029848133576,-0.00015046553650256242,10.491946187582435,14.71933125068615,0.00010391009836059772,0.0,0.0,0.0,0.0
35,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.491849148842874,14.719189967012767,-0.00010391003938647054,0.0,0.0,0.0,10.491849148842874,14.719189967012767,-0.00010391003938647054,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004590393695948018,0.0006095069613820907,-0.0001504675917872899,10.491849148842874,14.719189967012767,-0.00010391003938647054,0.0,0.0,0.0,0.0
36,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.491897668200064,14.719260608891537,5.767074643357739e-16,0.0,0.0,0.0,10.491897668200064,14.719260608891537,5.767074643357739e-16,0.0,0.0,0.0,0.0,0.0,0.0,-0.00045903840895112035,0.0006095049730921156,-0.00015046656414099567,10.491897668200064,14.719260608891537,5.767074643357739e-16,0.0,0.0,0.0,0.0
37,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.491897668200064,14.719260608891537,5.767074643357739e-16,0.0,0.0,0.0,10.491897668200064,14.719260608891537,5.767074643357739e-16,0.0,0.0,0.0,0.0,0.0,0.0,-0.00045903840895112035,0.0006095049730921156,-0.00015046656414099567,10.491897668200064,14.719260608891537,5.767074643357739e-16,0.0,0.0,0.0,0.0
38,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.491946187582435,14.71933125068615,0.00010391009836059772,0.0,0.0,0.0,10.491946187582435,14.71933125068615,0.00010391009836059772,0.0,0.0,0.0,0.0,0.0,0.0,-0.00045903744831079547,0.0006095029848133576,-0.00015046553650256242,10.491946187582435,14.71933125068615,0.00010391009836059772,0.0,0.0,0.0,0.0
39,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.491849148842874,14.719189967012767,-0.00010391003938647054,0.0,0.0,0.0,10.491849148842874,14.719189967012767,-0.00010391003938647054,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004590393695948018,0.0006095069613820907,-0.0001504675917872899,10.491849148842874,14.719189967012767,-0.00010391003938647054,0.0,0.0,0.0,0.0
40,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.491897668200064,14.719260608891537,5.767074643357739e-16,0.0,0.0,0.0,10.491897668200064,14.719260608891537,5.767074643357739e-16,0.0,0.0,0.0,0.0,0.0,0.0,-0.00045903840895112035,0.0006095049730921156,-0.00015046656414099567,10.491897668200064,14.719260608891537,5.767074643357739e-16,0.0,0.0,0.0,0.0
41,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.491897668200064,14.719260608891537,5.767074643357739e-16,0.0,0.0,0.0,10.491897668200064,14.719260608891537,5.767074643357739e-16,0.0,0.0,0.0,0.0,0.0,0.0,-0.00045903840895112035,0.0006095049730921156,-0.00015046656414099567,10.491897668200064,14.719260608891537,5.767074643357739e-16,0.0,0.0,0.0,0.0
42,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.491946187582435,14.71933125068615,0.00010391009836059772,0.0,0.0,0.0,10.491946187582435,14.71933125068615,0.00010391009836059772,0.0,0.0,0.0,0.0,0.0,0.0,-0.00045903744831079547,0.0006095029848133576,-0.00015046553650256242,10.491946187582435,14.71933125068615,0.00010391009836059772,0.0,0.0,0.0,0.0
